Name,Market,Price,CategoryName,ImageUrl,CaloriesPer100g,ProteinPer100g,CarbsPer100g,FatPer100g
Pınar 200 ml %30 Yağlı Krema,PınarOnline,"44,90 TL",gida,https://cdn.cimri.io/market/88x88/pinar-200-ml-30-yagli-krema-_2059727.jpg,,,,
Bonte 2x400 gr Sütlü Çikolatalı Draje,Pazarama,"536,00 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Dardanel Tonla Bitkisel Yağlı 2x150 gr Ton Balığı,PttAVM,"131,91 TL",gida,https://cdn.cimri.io/market/88x88/dardanel-tonla-bitkisel-yagli-2x150-gr-ton-baligi-_1507873.jpg,193,24,0,11
Jimmy 100 Adet Lolipop Karışık Meyveli Sert Şeker,Pazarama,"275,59 TL",gida,https://cdn.cimri.io/market/88x88/jimmy-100-adet-lolipop-karisik-meyveli-sert-seker-_2027612.jpg,387,0,100,0
Irmak 5 kg Küp Şeker Tek Sargılı Dökme,Ofisegetirelim,"289,09 TL",gida,https://cdn.cimri.io/market/88x88/irmak-5-kg-kup-seker-tek-sargili-dokme-_1301795.jpg,387,0,100,0
Torku Küp Şeker Tek Sargılı 4 kg,PttAVM,"519,75 TL",gida,https://cdn.cimri.io/market/88x88/torku-kup-seker-tek-sargili-4-kg-_1260873.jpg,387,0,100,0
Bonte 2x400 gr Sütlü Çikolatalı Draje,Pazarama,"536,00 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Agarta 100 ml Doğal Ozon Yağı,Pazarama,"223,93 TL",gida,https://cdn.cimri.io/market/88x88/agarta-100-ml-dogal-ozon-yagi-_1334391.jpg,,,,
Magnum 338 ml Mini Cookie Badem,Getir Büyük,"247,50 TL",gida,https://cdn.cimri.io/market/88x88/magnum-338-ml-mini-cookie-badem-_2036078.jpg,579,21.2,22.0,49.9
Milka Cake & Choc Kek 175 gr,Carrefoursa,"100,00 TL",gida,https://cdn.cimri.io/market/88x88/milka-cake-choc-kek-175-gr-_590301.jpg,393,6.0,53,18
Tariş Teneke Kuzey Ege Naturel Sızma 2 lt Zeytinyağı,Carrefoursa,"729,90 TL",gida,https://cdn.cimri.io/market/88x88/taris-teneke-kuzey-ege-naturel-sizma-2-lt-zeytinyagi-_1416248.jpg,884,0,0,100
Vegeta Klasik Sebzeli Çeşni 200 g,idefix,"109,90 TL",gida,https://cdn.cimri.io/market/88x88/vegeta-klasik-sebzeli-cesni-200-g-_532925.jpg,,,,
Nussknacker 100 gr Çikolata,PttAVM,"243,34 TL",gida,https://cdn.cimri.io/market/88x88/nussknacker-100-gr-cikolata-_239765.jpg,546,4.9,61,31
Ülker 39 gr Çikolatalı Gofret,idefix,"459,90 TL",gida,https://cdn.cimri.io/market/88x88/ulker-39-gr-cikolatali-gofret-_123242.jpg,510,6.6,58,27
Callebaut 811 1 kg Bitter Damla Çikolata,Amazon,"749,90 TL",gida,https://cdn.cimri.io/market/88x88/callebaut-811-1-kg-bitter-damla-cikolata-_79314.jpg,546,4.9,61,31
Dardanel 1705 gr Ton Balığı,idefix,"610,00 TL",gida,https://cdn.cimri.io/market/88x88/dardanel-1705-gr-ton-baligi-_268517.jpg,193,24,0,11
Nestle 1 kg Toz Kakao,PttAVM,"622,20 TL",gida,https://cdn.cimri.io/market/88x88/nestle-1-kg-toz-kakao-_284281.jpg,228,19.6,57.9,13.7
Saadet 5.5 gr Misket Sakız,Pazarama,"199,00 TL",gida,https://cdn.cimri.io/market/88x88/saadet-5-5-gr-misket-sakiz-_526433.jpg,,,,
"Dilşeker Ekonomik Hazır Keseli Paketlenmiş Düğün, Nişan Ve Kına Kuruyemiş Çerezi 100 Adet 50 gr",PttAVM,"3.416,79 TL",gida,https://cdn.cimri.io/market/88x88/dilseker-ekonomik-hazir-keseli-paketlenmis-dugun-nisan-ve-kina-kuruyemis-cerezi-100-adet-50-gr-_523721.jpg,,,,
Lokman Aktar 20 ml Hindistan Cevizi Yağı,PttAVM,"158,28 TL",gida,https://cdn.cimri.io/market/88x88/lokman-aktar-20-ml-hindistan-cevizi-yagi-_1122112.jpg,354,3.3,15.0,33.5
The Cavaliers 1 kg Blue Curacao Turunç Aromalı Kokteyl Şurubu,PttAVM,"230,00 TL",gida,https://cdn.cimri.io/market/88x88/the-cavaliers-1-kg-blue-curacao-turunc-aromali-kokteyl-surubu-_1162514.jpg,260,0,25,0.2
Hekimoğlu 4x5 kg Süper 1 Un,PttAVM,"724,31 TL",gida,https://cdn.cimri.io/market/88x88/hekimoglu-4x5-kg-super-1-un-_1289685.jpg,364,10.3,76.3,1.0
Natural Köy Ürünleri 500 gr Hatay Çıtır Kabak Tatlısı,PttAVM,"174,70 TL",gida,https://cdn.cimri.io/market/88x88/natural-koy-urunleri-500-gr-hatay-citir-kabak-tatlisi-_1674858.jpg,17,1.2,3.1,0.3
Milka 80 gr Fındıklı Çikolata,Pazarama,"99,90 TL",gida,https://cdn.cimri.io/market/88x88/milka-80-gr-findikli-cikolata-_1382111.jpg,546,4.9,61,31
Eti 180 gr Browni Gold Mini Çikolatalı Kek,Getir Büyük,"33,99 TL",gida,https://cdn.cimri.io/market/88x88/eti-180-gr-browni-gold-mini-cikolatali-kek-_1534478.jpg,393,6.0,53,18
The Marlen 1 kg Elma Kurusu,PttAVM,"445,61 TL",gida,https://cdn.cimri.io/market/88x88/the-marlen-1-kg-elma-kurusu-_1798765.jpg,52,0.3,14.0,0.2
Tadelle Gol Sütlü 36 gr Fındık Draje,PttAVM,"41,05 TL",gida,https://cdn.cimri.io/market/88x88/tadelle-gol-sutlu-36-gr-findik-draje-_472654.jpg,628,15.0,17.0,61.0
Marmarabirlik 5 lt Natürel Sızma Zeytinyağı,idefix,"1.799,00 TL",gida,https://cdn.cimri.io/market/88x88/marmarabirlik-5-lt-naturel-sizma-zeytinyagi-_2002791.jpg,884,0,0,100
Elvan My World Mix 100'lü 8 gr Kutu Çikolata,idefix,"216,58 TL",gida,https://cdn.cimri.io/market/88x88/elvan-my-world-mix-100lu-8-gr-kutu-cikolata-_1590881.jpg,546,4.9,61,31
Züber 25 gr Kırmızı Meyveli Granola Bar,Getir Büyük,"24,99 TL",gida,https://cdn.cimri.io/market/88x88/zuber-25-gr-kirmizi-meyveli-granola-bar-_1549739.jpg,,,,
Pınar 470 gr Hindi Misket Köfte,PınarOnline,"279,00 TL",gida,https://cdn.cimri.io/market/88x88/pinar-470-gr-hindi-misket-kofte-_281179.jpg,250,26,0,20
Algida Atelier Gelarto Belçika 430 ml Dondurma,Carrefoursa,"169,90 TL",gida,https://cdn.cimri.io/market/88x88/algida-atelier-gelarto-belcika-430-ml-dondurma-_908166.jpg,207,3.5,24.0,11.0
Tmo 4 lt Fındık Yağı,Tarım Kredi Kooperatifi,"400,00 TL",gida,https://cdn.cimri.io/market/88x88/tmo-4-lt-findik-yagi-_1526355.jpg,628,15.0,17.0,61.0
1000 gr Ekşi Erik Pestili,PttAVM,"250,00 TL",gida,https://cdn.cimri.io/market/88x88/1000-gr-eksi-erik-pestili-_894795.jpg,46,0.7,11.4,0.28
Pınar 470 gr Hindi Misket Köfte,PınarOnline,"279,00 TL",gida,https://cdn.cimri.io/market/88x88/pinar-470-gr-hindi-misket-kofte-_281179.jpg,250,26,0,20
Jimmy 100 Adet Lolipop Karışık Meyveli Sert Şeker,Pazarama,"275,59 TL",gida,https://cdn.cimri.io/market/88x88/jimmy-100-adet-lolipop-karisik-meyveli-sert-seker-_2027612.jpg,387,0,100,0
Irmak 5 kg Küp Şeker Tek Sargılı Dökme,Ofisegetirelim,"289,09 TL",gida,https://cdn.cimri.io/market/88x88/irmak-5-kg-kup-seker-tek-sargili-dokme-_1301795.jpg,387,0,100,0
The Marlen 1 kg Elma Kurusu,PttAVM,"445,61 TL",gida,https://cdn.cimri.io/market/88x88/the-marlen-1-kg-elma-kurusu-_1798765.jpg,52,0.3,14.0,0.2
Bağdat 500 gr Kömbe Baharatı,Amazon,"305,00 TL",gida,https://cdn.cimri.io/market/88x88/bagdat-500-gr-kombe-baharati-_2018036.jpg,,,,
Kinder 20 gr Joy Sürpriz Yumurta,Şok,"29,00 TL",gida,https://cdn.cimri.io/market/88x88/kinder-20-gr-joy-surpriz-yumurta-_1440758.jpg,143,13,1,10
Ege 300 gr Güllaç,Şok,"35,50 TL",gida,https://cdn.cimri.io/market/88x88/ege-300-gr-gullac-_959361.jpg,364,4.0,85.0,0.5
Kent Meybon Mini Meyveli Kavanoz 504 gr Şeker,Amazon,"179,90 TL",gida,https://cdn.cimri.io/market/88x88/kent-meybon-mini-meyveli-kavanoz-504-gr-seker-_725043.jpg,387,0,100,0
Algida Atelier Gelarto Belçika 430 ml Dondurma,Carrefoursa,"169,90 TL",gida,https://cdn.cimri.io/market/88x88/algida-atelier-gelarto-belcika-430-ml-dondurma-_908166.jpg,207,3.5,24.0,11.0
Algida Maraş Usulü 105 ml Sade Kap Dondurma,Getir Büyük,"29,99 TL",gida,https://cdn.cimri.io/market/88x88/algida-maras-usulu-105-ml-sade-kap-dondurma-_282320.jpg,207,3.5,24.0,11.0
Doritos 113 gr Nacho Peynirli Süper Boy Mısır Cipsi,Getir Büyük,"36,50 TL",gida,https://cdn.cimri.io/market/88x88/doritos-113-gr-nacho-peynirli-super-boy-misir-cipsi-_1497156.jpg,,,,
Yayla Hazır 250 gr Etli Nohut Yemeği,Şok,"47,90 TL",gida,https://cdn.cimri.io/market/88x88/yayla-hazir-250-gr-etli-nohut-yemegi-_53421.jpg,,,,
Patos Nacho 109 gr Mısır Cips,a101,"25,00 TL",gida,https://cdn.cimri.io/market/88x88/patos-nacho-109-gr-misir-cips-_1736356.jpg,536,6.4,52.9,34.6
Curelive 20 ml Üzerlik Yağı,PttAVM,"89,10 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,,,,
Bileb Serinhisar 4 kg Leblebi Unu,idefix,"319,90 TL",gida,https://cdn.cimri.io/market/88x88/bileb-serinhisar-4-kg-leblebi-unu-_2048402.jpg,378,20.0,62.0,6.0
Derya Eren 250 gr Kızılcık Kurusu,idefix,"160,20 TL",gida,https://cdn.cimri.io/market/88x88/derya-eren-250-gr-kizilcik-kurusu-_2005144.jpg,,,,
Tos Kore 50 gr Ginseng Kökü Tozu,idefix,"313,92 TL",gida,https://cdn.cimri.io/market/88x88/tos-kore-50-gr-ginseng-koku-tozu-_2027047.jpg,,,,
Ülker 90 gr Fındık Kremalı Canpare,PttAVM,"27,07 TL",gida,https://cdn.cimri.io/market/88x88/ulker-90-gr-findik-kremali-canpare-_1234001.jpg,628,15.0,17.0,61.0
Wefood 30 gr Organik Nane,idefix,"91,73 TL",gida,https://cdn.cimri.io/market/88x88/wefood-30-gr-organik-nane-_330419.jpg,,,,
Antepsel 100 gr Fıstık Sakızı,Pazarama,"315,00 TL",gida,https://cdn.cimri.io/market/88x88/antepsel-100-gr-fistik-sakizi-_1767239.jpg,567,25.8,16.1,49.2
Bellina 160 gr Bitter Pul Çikolata,idefix,"223,10 TL",gida,https://cdn.cimri.io/market/88x88/bellina-160-gr-bitter-pul-cikolata-_2037977.jpg,546,4.9,61,31
Organik Bitkim 1 kg Demirhindi,organikbitkim,"222,00 TL",gida,https://cdn.cimri.io/market/88x88/organik-bitkim-1-kg-demirhindi-_403722.jpg,,,,
Arifoğlu 20 ml Çuha Çiçeği Yağı,Organik Ali,"134,91 TL",gida,https://cdn.cimri.io/market/88x88/arifoglu-20-ml-cuha-cicegi-yagi-_715138.jpg,,,,
Dr. Gusto 40 gr Vanilya Özütü,Pazarama,"185,00 TL",gida,https://cdn.cimri.io/market/88x88/dr-gusto-40-gr-vanilya-ozutu-_293323.jpg,288,3.0,13.0,12.0
Natural Köy Ürünleri 1 kg Ev Yapımı Maraş Tarhana Cips,PttAVM,"401,46 TL",gida,https://cdn.cimri.io/market/88x88/natural-koy-urunleri-1-kg-ev-yapimi-maras-tarhana-cips-_1094492.jpg,536,6.4,52.9,34.6
"Dilşeker Ekonomik Hazır Keseli Paketlenmiş Düğün, Nişan Ve Kına Kuruyemiş Çerezi 50 Adet 50 gr",PttAVM,"1.784,14 TL",gida,https://cdn.cimri.io/market/88x88/dilseker-ekonomik-hazir-keseli-paketlenmis-dugun-nisan-ve-kina-kuruyemis-cerezi-50-adet-50-gr-_523691.jpg,,,,
Arsoy 400 gr Osmanlı Etli Kayseri Mantısı,PttAVM,"183,45 TL",gida,https://cdn.cimri.io/market/88x88/arsoy-400-gr-osmanli-etli-kayseri-mantisi-_1011645.jpg,,,,
İris Odak Konservecilik 5 kg Bütün Kestane Şekeri,Amazon,"1.943,00 TL",gida,https://cdn.cimri.io/market/88x88/iris-odak-konservecilik-5-kg-butun-kestane-sekeri-_1412774.jpg,248,2,40,0
Aktarix 750 gr Kepekli Pirinç + 750 gr Kepekli Tam Pirinç Unu,Amazon,"106,68 TL",gida,https://cdn.cimri.io/market/88x88/aktarix-750-gr-kepekli-pirinc-750-gr-kepekli-tam-pirinc-unu-_1980997.jpg,360,7.1,79,0.5
Humm 6x30 gr Organic Organik Glutensiz Vegan Kek Atıştırmalık,Pazarama,"237,47 TL",gida,https://cdn.cimri.io/market/88x88/humm-6x30-gr-organic-organik-glutensiz-vegan-kek-atistirmalik-_2009438.jpg,393,6.0,53,18
Aleyna Bitkisel 3 kg İngiliz Tuzu,PttAVM,"138,32 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,0,0,0,0
Naturdan 100 gr Kakao Tozu,Amazon,"190,90 TL",gida,https://cdn.cimri.io/market/88x88/naturdan-100-gr-kakao-tozu-_1349082.jpg,228,19.6,57.9,13.7
Antepsel 100 gr Fıstık Sakızı,Pazarama,"315,00 TL",gida,https://cdn.cimri.io/market/88x88/antepsel-100-gr-fistik-sakizi-_1767239.jpg,567,25.8,16.1,49.2
Bellina 160 gr Bitter Pul Çikolata,idefix,"223,10 TL",gida,https://cdn.cimri.io/market/88x88/bellina-160-gr-bitter-pul-cikolata-_2037977.jpg,546,4.9,61,31
Naturdan 100 gr Kakao Tozu,Amazon,"190,90 TL",gida,https://cdn.cimri.io/market/88x88/naturdan-100-gr-kakao-tozu-_1349082.jpg,228,19.6,57.9,13.7
İris Odak Konservecilik 5 kg Bütün Kestane Şekeri,Amazon,"1.943,00 TL",gida,https://cdn.cimri.io/market/88x88/iris-odak-konservecilik-5-kg-butun-kestane-sekeri-_1412774.jpg,248,2,40,0
"Dilşeker Ekonomik Hazır Keseli Paketlenmiş Düğün, Nişan Ve Kına Kuruyemiş Çerezi 50 Adet 50 gr",PttAVM,"1.784,14 TL",gida,https://cdn.cimri.io/market/88x88/dilseker-ekonomik-hazir-keseli-paketlenmis-dugun-nisan-ve-kina-kuruyemis-cerezi-50-adet-50-gr-_523691.jpg,,,,
Arsoy 400 gr Osmanlı Etli Kayseri Mantısı,PttAVM,"183,45 TL",gida,https://cdn.cimri.io/market/88x88/arsoy-400-gr-osmanli-etli-kayseri-mantisi-_1011645.jpg,,,,
Natural Köy Ürünleri 1 kg Ev Yapımı Maraş Tarhana Cips,PttAVM,"401,46 TL",gida,https://cdn.cimri.io/market/88x88/natural-koy-urunleri-1-kg-ev-yapimi-maras-tarhana-cips-_1094492.jpg,536,6.4,52.9,34.6
Aktarix 750 gr Kepekli Pirinç + 750 gr Kepekli Tam Pirinç Unu,Amazon,"106,68 TL",gida,https://cdn.cimri.io/market/88x88/aktarix-750-gr-kepekli-pirinc-750-gr-kepekli-tam-pirinc-unu-_1980997.jpg,360,7.1,79,0.5
Marmarabirlik Naturel 3 lt Sızma Zeytinyağı,Amazon,"1.489,90 TL",gida,https://cdn.cimri.io/market/88x88/marmarabirlik-naturel-3-lt-sizma-zeytinyagi-_123386.jpg,884,0,0,100
İngro 5 lt Hindistan Cevizi Yağı,PttAVM,"2.516,37 TL",gida,https://cdn.cimri.io/market/88x88/ingro-5-lt-hindistan-cevizi-yagi-_1387625.jpg,354,3.3,15.0,33.5
Carrefour 250 ml Soya Sosu,Carrefoursa,"59,90 TL",gida,https://cdn.cimri.io/market/88x88/carrefour-250-ml-soya-sosu-_481408.jpg,74,2,11,2.30
Morelli 500 gr Siyah Mürekkepli Spagetti Makarna,Carrefoursa,"307,90 TL",gida,https://cdn.cimri.io/market/88x88/morelli-500-gr-siyah-murekkepli-spagetti-makarna-_564680.jpg,158,5.8,30.9,0.9
Ülker Çikolatin 1 kg İkramlık Sütlü Çikolata,PttAVM,"560,25 TL",gida,https://cdn.cimri.io/market/88x88/ulker-cikolatin-1-kg-ikramlik-sutlu-cikolata-_1924126.jpg,546,4.9,61,31
Eti Tutku Kakao Kremalı 100 gr Mozaik Bisküvi,Getir Büyük,"18,50 TL",gida,https://cdn.cimri.io/market/88x88/eti-tutku-kakao-kremali-100-gr-mozaik-biskuvi-_1964104.jpg,475,6.7,68,20
Schar 165 gr Klasik Glutensiz Petibör Bisküvi,Getir Büyük,"156,99 TL",gida,https://cdn.cimri.io/market/88x88/schar-165-gr-klasik-glutensiz-petibor-biskuvi-_1092941.jpg,475,6.7,68,20
Nora Un 10x1 kg Taş Değirmen Siyez Unu,PttAVM,"727,26 TL",gida,https://cdn.cimri.io/market/88x88/nora-un-10x1-kg-tas-degirmen-siyez-unu-_1341071.jpg,364,10.3,76.3,1.0
Mixmey 35 gr Jelimey Karışık Meyveli Yumuşak Şekerleme,Getir Büyük,"32,99 TL",gida,https://cdn.cimri.io/market/88x88/mixmey-35-gr-jelimey-karisik-meyveli-yumusak-sekerleme-_2034491.jpg,,,,
Kinder Chocolate T4 50 gr Çikolata,Carrefoursa,"37,50 TL",gida,https://cdn.cimri.io/market/88x88/kinder-chocolate-t4-50-gr-cikolata-_239800.jpg,546,4.9,61,31
Alvin 20 ml Okaliptüs Yağı,PttAVM,"109,52 TL",gida,https://cdn.cimri.io/market/88x88/alvin-20-ml-okaliptus-yagi-_817830.jpg,,,,
Tadelle  32 gr Fındık Dolgulu Sütlü Çikolata,Pazarama,"599,90 TL",gida,https://cdn.cimri.io/market/88x88/tadelle-32-gr-findik-dolgulu-sutlu-cikolata-_461557.jpg,546,4.9,61,31
Saadet Cece 30 gr 24'lü Çikolatalı Sürpriz Yumurta,Pazarama,"450,00 TL",gida,https://cdn.cimri.io/market/88x88/saadet-cece-30-gr-24lu-cikolatali-surpriz-yumurta-_1390595.jpg,143,13,1,10
Beyoğlu 240 gr Special Sütlü Dolgulu Çikolata,Pazarama,"235,00 TL",gida,https://cdn.cimri.io/market/88x88/beyoglu-240-gr-special-sutlu-dolgulu-cikolata-_1765370.jpg,546,4.9,61,31
Recrea 60 gr Glutensiz Yulaflı Üzümlü Kurabiye,Getir Büyük,"127,99 TL",gida,https://cdn.cimri.io/market/88x88/recrea-60-gr-glutensiz-yulafli-uzumlu-kurabiye-_1990019.jpg,502,6.0,64.0,24.0
Twix 22.5 gr Crispy Rolls Çıtır Rulo Gofret,a101,"10,00 TL",gida,https://cdn.cimri.io/market/88x88/twix-22-5-gr-crispy-rolls-citir-rulo-gofret-_2014828.jpg,510,6.6,58,27
1 kg Yerli Çiğ Badem İçi,PttAVM,"459,09 TL",gida,https://cdn.cimri.io/market/88x88/1-kg-yerli-cig-badem-ici-_1979119.jpg,579,21.2,22.0,49.9
Joytop 20 gr Sürpriz Yumurta Dinazor Çikolata,a101,"12,00 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,546,4.9,61,31
Tukaş 335 gr Jalapeno Turşu,a101,"15,00 TL",gida,https://cdn.cimri.io/market/88x88/tukas-335-gr-jalapeno-tursu-_1573591.jpg,,,,
Luppo 182 gr Antep Fıstıklı Sandviç Kek,Tarım Kredi Kooperatifi,"69,90 TL",gida,https://cdn.cimri.io/market/88x88/luppo-182-gr-antep-fistikli-sandvic-kek-_1820693.jpg,393,6.0,53,18
Elvan 500 gr Iceberg Çikolata,Pazarama,"206,65 TL",gida,https://cdn.cimri.io/market/88x88/elvan-500-gr-iceberg-cikolata-_1034085.jpg,546,4.9,61,31
Komili 5 lt Pet Ayçiçek Yağı,Getir Büyük,"366,50 TL",gida,https://cdn.cimri.io/market/88x88/komili-5-lt-pet-aycicek-yagi-_1412201.jpg,884,0,0,100
Beypiliç 1 kg Dondurulmuş Pekin Ördeği,Carrefoursa,"179,90 TL",gida,https://cdn.cimri.io/market/88x88/beypilic-1-kg-dondurulmus-pekin-ordegi-_281214.jpg,,,,
Tarım Kredi Kooperatif 2 lt Güney Marmara Naturel Sızma Zeytinyağı,PttAVM,"729,00 TL",gida,https://cdn.cimri.io/market/88x88/tarim-kredi-kooperatif-2-lt-guney-marmara-naturel-sizma-zeytinyagi-_985366.jpg,884,0,0,100
Knorr Tarçın 40gr,Carrefour,"34,90 TL",gida,https://cdn.cimri.io/market/88x88/knorr-tarcin-40gr-_1073485.jpg,,,,
Tat 300 gr Cevizli Ezme Kahvaltılık,Getir Büyük,"55,99 TL",gida,https://cdn.cimri.io/market/88x88/tat-300-gr-cevizli-ezme-kahvaltilik-_1014336.jpg,,,,
1 kg Yerli Çiğ Badem İçi,PttAVM,"459,09 TL",gida,https://cdn.cimri.io/market/88x88/1-kg-yerli-cig-badem-ici-_1979119.jpg,579,21.2,22.0,49.9
Lindt Excellence %99 50 gr,Carrefoursa,"321,90 TL",gida,https://cdn.cimri.io/market/88x88/lindt-excellence-99-50-gr-_627541.jpg,,,,
Carrefour 5 kg Toz Şeker,Carrefoursa,"184,95 TL",gida,https://cdn.cimri.io/market/88x88/carrefour-5-kg-toz-seker-_322953.jpg,387,0,100,0
Sinangil 1 kg Siyez Unu,Carrefour,"59,00 TL",gida,https://cdn.cimri.io/market/88x88/sinangil-1-kg-siyez-unu-_667215.jpg,364,10.3,76.3,1.0
Toffifee 125 gram Fındıklı Karamelli Çikolata,Getir Büyük,"108,99 TL",gida,https://cdn.cimri.io/market/88x88/toffifee-125-gram-findikli-karamelli-cikolata-_806233.jpg,546,4.9,61,31
Cosby Fun 20 gr Çikolata Sürpriz Yumurta,Bim,"15,00 TL",gida,https://cdn.cimri.io/market/88x88/cosby-fun-20-gr-cikolata-surpriz-yumurta-_1434694.jpg,546,4.9,61,31
Ülker 60 gr Bitter Vegan Kare Çikolata,Carrefour,"31,40 TL",gida,https://cdn.cimri.io/market/88x88/ulker-60-gr-bitter-vegan-kare-cikolata-_1051277.jpg,546,4.9,61,31
Garliko 25'li Kurutulmuş Dolmalık Patlıcan,Şok,"119,90 TL",gida,https://cdn.cimri.io/market/88x88/garliko-25li-kurutulmus-dolmalik-patlican-_1871875.jpg,25,1.0,6.0,0.2
Dragon Pearl Erik Sosu Plum Sos 230 gr,Amazon,"189,00 TL",gida,https://cdn.cimri.io/market/88x88/dragon-pearl-erik-sosu-plum-sos-230-gr-_580889.jpg,46,0.7,11.4,0.28
Yayla 5 kg Kırmızı Mercimek,Amazon,"269,96 TL",gida,https://cdn.cimri.io/market/88x88/yayla-5-kg-kirmizi-mercimek-_250204.jpg,,,,
Konak 300 gr Hanımefendi Antep Fıstık Parçacıklı & Dolgulu Sütlü Çikolata,Tarım Kredi Kooperatifi,"159,90 TL",gida,https://cdn.cimri.io/market/88x88/konak-300-gr-hanimefendi-antep-fistik-parcacikli-dolgulu-sutlu-cikolata-_1880546.jpg,546,4.9,61,31
Eti Topkek 40 gram Meyveli Kek,Getir Büyük,"7,50 TL",gida,https://cdn.cimri.io/market/88x88/eti-topkek-40-gram-meyveli-kek-_1357764.jpg,393,6.0,53,18
Konak 250 gr Hoop Gofret Tüm Badem Dolgulu Hindistan Cevizi Topları,Tarım Kredi Kooperatifi,"79,90 TL",gida,https://cdn.cimri.io/market/88x88/konak-250-gr-hoop-gofret-tum-badem-dolgulu-hindistan-cevizi-toplari-_1637370.jpg,354,3.3,15.0,33.5
Joytop 20 gr Sürpriz Yumurta Dinazor Çikolata,a101,"12,00 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,546,4.9,61,31
Tukaş 335 gr Jalapeno Turşu,a101,"15,00 TL",gida,https://cdn.cimri.io/market/88x88/tukas-335-gr-jalapeno-tursu-_1573591.jpg,,,,
Luppo 182 gr Antep Fıstıklı Sandviç Kek,Tarım Kredi Kooperatifi,"69,90 TL",gida,https://cdn.cimri.io/market/88x88/luppo-182-gr-antep-fistikli-sandvic-kek-_1820693.jpg,393,6.0,53,18
Twix 22.5 gr Crispy Rolls Çıtır Rulo Gofret,a101,"10,00 TL",gida,https://cdn.cimri.io/market/88x88/twix-22-5-gr-crispy-rolls-citir-rulo-gofret-_2014828.jpg,510,6.6,58,27
Asuntaş 600 gr Bol Toz Antep Fıstıklı Toz Şeker İlaveli Bandırma Antepli Sucuk,PttAVM,"358,25 TL",gida,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,387,0,100,0
Ayvalık Baharat 400 gr Bisina Macunu,PttAVM,"163,98 TL",gida,https://cdn.cimri.io/market/88x88/ayvalik-baharat-400-gr-bisina-macunu-_537447.jpg,,,,
Uniq2Go 12li Kutu x 2 Kutu Fıstık Ezmeli Xxl Proteinli Bar,Starefsane,"1.154,00 TL",gida,https://cdn.cimri.io/market/88x88/uniq2go-12li-kutu-x-2-kutu-fistik-ezmeli-xxl-proteinli-bar-_846616.jpg,567,25.8,16.1,49.2
Bağdat 30 gr Antep Fıstığı Rende,Carrefour,"114,50 TL",gida,https://cdn.cimri.io/market/88x88/bagdat-30-gr-antep-fistigi-rende-_198612.jpg,562,20.0,28.0,45.0
Dökme Ürünler 1 kg Medine Meşruk Hurma,PttAVM,"305,29 TL",gida,https://cdn.cimri.io/market/88x88/dokme-urunler-1-kg-medine-mesruk-hurma-_994608.jpg,282,2.5,75.0,0.4
Bio Vitals 20 ml Yasemin Yağı,PttAVM,"89,10 TL",gida,https://cdn.cimri.io/market/88x88/bio-vitals-20-ml-yasemin-yagi-_796155.jpg,,,,
Ege Lokman 1 lt Karabaş Suyu,PttAVM,"75,49 TL",gida,https://cdn.cimri.io/market/88x88/ege-lokman-1-lt-karabas-suyu-_371579.jpg,,,,
Doğan Baharatçılık 50 gr Saf Ginkgo Biloba Yaprağı,idefix,"191,19 TL",gida,https://cdn.cimri.io/market/88x88/dogan-baharatcilik-50-gr-saf-ginkgo-biloba-yapragi-_1288166.jpg,,,,
Defne Doğa 20 ml Çörekotu Yağı,Pazarama,"107,10 TL",gida,https://cdn.cimri.io/market/88x88/defne-doga-20-ml-corekotu-yagi-_808188.jpg,,,,
Barilla 10x250 gr Tortellini Formaggi Makarna,PttAVM,"1.666,50 TL",gida,https://cdn.cimri.io/market/88x88/barilla-10x250-gr-tortellini-formaggi-makarna-_1695011.jpg,370,13,75,1.5
5 kg Kudüs Hurması,PttAVM,"910,00 TL",gida,https://cdn.cimri.io/market/88x88/5-kg-kudus-hurmasi-_1449472.jpg,282,2.5,75.0,0.4
Mesir-i Şifa 240 gr İmsuln Macunu,idefix,"250,00 TL",gida,https://cdn.cimri.io/market/88x88/mesir-i-sifa-240-gr-imsuln-macunu-_2012268.jpg,,,,
Beslenme Dedektifi 50 gr Akgünlük Sakızı,beslenmededektifi,"86,13 TL",gida,https://cdn.cimri.io/market/88x88/beslenme-dedektifi-50-gr-akgunluk-sakizi-_1533650.jpg,,,,
Şölen 100 gr Ozmo Mini Egg,PttAVM,"271,51 TL",gida,https://cdn.cimri.io/market/88x88/solen-100-gr-ozmo-mini-egg-_1951189.jpg,546,4.9,61,31
1 kg Medine Acve Hurma,idefix,"378,00 TL",gida,https://cdn.cimri.io/market/88x88/1-kg-medine-acve-hurma-_930474.jpg,282,2.5,75.0,0.4
